Sujeto;Texto
S26H;Bueno luego de una tranquila noche de sueño Federico se levantaba a eso de las 7 30 en su casa en el barrio de Caballito. Me acuerdo que tenía un acolchado con una almohadas a rayas, blanco y negro creo. Luego se levanta, abre su armario, ve que tiene muchas camisas y ve que tiene dos opciones. Elige la 2da opción la segunda opción es una camisa a rayas de colores. Va al baño a higienizarse, se podía ver una toalla de color oscuro color bordo o rojo, luego se peina con Gel y se lava los dientes. calienta la pava para tomar unos mates se hace una tostadita con queso crema y dulce de leche, tiene una remera color gris, tiene un microondas también tiene varios cajones y varios muebles. A eso de las 8  finaliza su desayuno y se iba a tomar el tren. En la estación de tren que le quedaba a 5 cuadras en Caballito , el día estaba humedo me acuerdo, luego al ingresar a la estación el se iba hasta el fondo del andén y luego de 15 minutos llegaba el tren. Lo tomaba e iba hacia su trabajo que quedaba en el barrio de Once. Una vez que llega, prende la compu, atiende llamadas, toma un café, dentro del escritorio estaba la compu un cuaderno un celular, luego finalizaba su jornada laboral , saluda a sus compañeros y se va en subte a su casa. Llegaba la casa, limpiaba el patio y se ponía a jugar a la play con dos jueguitos uno de carrera y uno de aventura. Se aburrió y decidió leer un libro con un té verde.
S27NH;La chica se levanta 7 30 de la mañana, se prepara el desayuno dos tostadas con mermelada de frutilla, Luego va tomar el subte línea F que aparecía escrito en el subte, luego llega al trabajo ,se sienta a mandar unos mails que tenía atrasados, después va a una reunión de toallitas LAdysoft, después almuerza pasa por un supermercado, hace las compras ,,llega su casa se pone la ropa para hacer gimnasia, en las imágenes que se visualiza hay una sillita de comer y unos paquetes de cereales en una mesa, luego se pone a correr 40 minutos como todos los días. Luego se dirige a un bar que coordina una cita por Tinder en la calle Tacuarí. A la medianoche se acuesta lee un libro de psicoanálisis y luego de media hora se duerme.
S27NH;una chica se levanta a las 7 30 de la mañana, se prepara el desayuno, abre los mails para chequear luego se va a trabajar, toma la linea de subte F llega al trabajo, hace una publicidad de la línea toallitas LadySoft, luego se va a almorzar, llega a la casa, cena, y lee un libro de Psicoanalisis y a las doce de la noche se va a dormir.
S27NH;Federico se levanta 7 30 de la mañana, se dirige al armario tiene para elegir dos camisas elige la segunda, luego se va al baño se lava los dientes se pone gel en el pelo, va a la cocina, se prepara el mate con dos tostadas dulce de leche y queso crema. Después sale se dirige a la estación de tren de Caballito, el día está soleado pero húmedo. En el andén va hasta el final, y luego de 15 minutos viene el tren. Luego llega al trabajo abre la computadora y empieza responder los mails. Sale del trabajo va hacia su casa, se pone a limpiar los vidrios, luego de limpiar decide jugar a la play 4, habia comprado dos jueguitos el dia anterior. La play lo aburre y se sienta cerca de la ventana, se prepara un café y se pone a leer un libro.
S27NH;El chico se levanta, se prepara la ducha se baña después desayuna y se va para el trabajo, el día estaba soleado pero húmedo. almuerza, decide jugar a los videojuegos que la noche anterior se había comprado dos, empieza a jugar y se aburre rápido, Luego se sienta debajo de una ventana a leer un libro
S28NH;la chica se levantaba temprano, desayunaba, se iba a trabajar en subte la línea D, cuando sale del trabajo va a hacer las compras compra un poco de verduras lácteos, cuando llega a la casa se cambia la ropa, se va a correr hace siempre el mismo recorrido 40 minutos, agarra su botella de agua, después cuando vuelve a la casa se arregla para una cita de Tinder y se va a la barra a esperar a su pareja . Cuando llega a la casa pasada la medianoche se pone a leer un libro El psicoanalista, y después de media hora logra conciliar el sueño.
S28NH;bueno me acuerdo que se levantaba a las 8 de la mañana, se tomaba la línea D, durante el transcurso de la mañana está en el trabajo , cuando sale va al supermercado compra lacteos y verduras, después va a la casa busca una botella de agua color azul va a correr vuelve ,se prepara para una cita de Tinder, va al bar donde se encontraban se sienta en la barra esperando a su pareja, vuelve a la casa se ducha y se acuesta leer el libro del Psicoanalista y se acuesta antes de las doce.
S28NH;El chico se levanta a las 7 de la mañana, va al armario tiene dos camisas para ponerse elige la segunda, va al baño se lava los dientes, se pone gel en el pelo, se lava la cara, va a la cocina, se pone la pava para tomar unos mates y se hace dos tostadas con dulce y con queso crema. Se dirige a la estación de Caballito a tomarse el tren para ir a trabajar, después de 15 minutos llega al trabajo se despide de sus compañeros va a su casa se toma el subte, para llegar. después se pone a jugar a la play porque se descargó dos juegos, uno de aventuras. Despues se aburre, y se pone a tomar un té verde y se fue a dormir.
S28NH;Se levantaba de dormir entre las 7 y 8  , vivía en recoleta, se tomaba el tren de estación de Caballito.
S31H;Juana se levanta a las 7 30 am en su departamento de Palermo ubicado en la calle Charcas, desayuna café con leche con dos tostadas con dulce de leche y frutilla, se alista y baja al subte de la línea D para ir a su trabajo en Recoleta, llega y cuando llega se acuerda que tiene que hacer unos llamados a diseñador grafico, después tiene otra reunión con su jefa, pide para comer, come ahi, después que termina su jornada laboral va a hacer las compras. Compra algo de verduras, paga en efectivo, se pone su ropa deportiva y sale a correr, 40 minutos al día vuelve a la casa y se prepara para tener una cita y después vuelve a su casa medianoche para dormir.
S31H;Juana se levanta 7 30 am en su departamento de Palermo ubicado en calle Charcas desayuna café con leche con dos tostadas con dulce y frutilla, Se alista y baja al subte línea D para ir a su trabajo en Recoleta., y se acuerda que tiene que hacer una llamada al diseñador gráfico, pide una reunión con su jefa donde pide para comer y come ahí, luego de que termina su jornada laboral, hace una compras compra verdura y paga en efectivo, se va a su casa se prepara para hacer su rutina de ejercicios, sale a correr durante 40 minutos al día, después vuelve a su casa y se prepara para la noche que tiene una cita va a cenar, termina la cita y se fue a su casa a medianoche para ir a dormir.
S31H;Luego de una tranquila noche de sueño, Federico se levanta a las 7 30 en su casa en la calle Bacacay en el barrio de Caballito, se levanta abre su armario y elige entre dos camisas una azul y otra a rayas. Elige una y se dirige al baño a higienizarse. Luego de higienizarse se dirige a la cocina pone la pava y se prepara dos tostadas con dulce de leche y crema. Desayuna y a las 8 se dirige hacia la puerta. Camina unas 5 cuadras y va hasta la estación de tren Caballito.. Espera el tren 15 minutos y se dirige a su trabajo en la calle saavedra de Once. Llega, ve a sus compañeros, saluda a los compañeros se prepara una taza de café prende la compu y hace una llamada.Después de su jornada laboral, se toma el subte y se vuelve a su casa. Llega para limpiar el patio después de limpiar el patio se pone a jugar a la play tiene juegos nuevos que se había descargado la noche anterior, mientras juega un rato piensa que puede hacer de cenar a la noche. Se aburre y se va a la ventana a tomar un poco de aire, se prepara un té y lee un libro.
S31H;Luego de una tranquila noche de sueño Federico se levanta a las 7 30 am en la calle Bacacay en el barrio de caballito. Elige entre dos camisas una azul y una con rayas. Elige una y se dirige hacia el baño ,se cepilla los dientes se lava la cara y se pone gel en el cabello. Luego se dirige a la cocina pone la pava, se prepara dos tostadas con dulce de leche y crema, desayuna, luego de un rato se prepara agarra sus cosas y se dirige hacia la puerta. camina unas cuadras y va a la estación del tren de Caballito, en unos 15 minutos se dirige hacia su trabajo en la calle Saavedra en el barrio de Once. llega, se prepara un café saluda a sus compañeros prende la compu y hace unos llamados. Luego de su jornada laboral vuelve a su casa y limpia el patio. Después de un rato juega a la play que tenía dos juegos de la noche anterior. 0 uno de carreras. Cuando estaba jugando a la play se pone a pensar que iba a cenar a la noche. Juega un rato se aburre, se prepara un café y se sienta junto a la ventana.
S32H;Juana se levanta 7 30 vive en Palermo en la calle Charcas en la primer imagen se ve una cama de dos plazas distendida. una habitación luminosa. Desayuna, un café con leche y dos tostadas con mermelada de frutilla. se ve una imagen de una mujer que supongo es Juana desayunando en un lugar también luminoso podría ser una cocina abierta o un balcón. Después se va a la oficina, toma el subte en Carranza para ir a la oficina en Recoleta, el subte es el D. En la imagen se ve la estación del subte, hay algunas personas y se ve el subte acelerando como partiendo. después llega a la oficina , en la oficina hay una pintura o un cuadro de la torre Eiffel, y otro de círculos de varios colores. Tiene un mobiliario bien de oficina bien moderno, es un ventanal grande que ocupa toda la extensión y una cortina que cubre una parte . Las sillas son negras. se pone a responder unos correos que tiene atrasados y después va a tener una reunión con la jefa, ella es diseñadora. Hay una imagen que se la ve trabajando en la computadora, con un café con leche, tiene las uñas pintadas de color lila o violeta y una de las uñas de otro color. Hay otra escena donde está con un grupo de trabajo en una reunión de trabajo , discuten algo de las toallitas ladysoft. Después pasa por el supermercado , compra lácteos, y compra verduras, en la imagen se ve la heladera de los lácteos. Llega a la casa ordena las compras , se muestra la cocina, es una cocina bastante amplia, se ve una sillita de esas de comer de bebe y hay como cajas sobre la mesada, la cocina se ve en general ordenada y limpia y es muy luminosa. Ordena las cosas y se cambia . se saca la ropa del trabajo y se pone la ropa deportiva, sale a hacer su rutina con una botella de agua, se la ve a ella corriendo, dice que corre 40 minutos por los alrededores de la casa, siempre realiza el mismo recorrido, hay un espacio verde al aire libre, y hay una entrada a un edificio que podría ser un museo o algún edificio público, no se ven otras personas en la imagen más que ella, que está con unas calzas y una remera ajustada, después dice que va al encuentro con una cita que organizó por Tinder, en un bar, el nombre del bar que se ve en la escena es Misshigere, tiene dos o tres mesas en la puerta, hay personas sentadas en la mesa en la puerta, ella entra y se sienta en la barra a esperar a su cita no aclaran si es un hombre o una mujer o quien es la otra persona. A las doce y media vuelve a la casa y se acuesta pero antes lee un libro algo de psicología no recuerdo el nombre, lee aproximadamente media hora hasta que se duerme. en la imagen se ve esta persona acostada de perfil , acostada de costado . Con los ojos cerrados como si ella estuviera durmiendo.
S32H;Juana vive en el barrio de Palermo , en un hogar muy luminoso, se ve la imagen la cama desarmada, una cama de dos plazas. desayuna cafe con tostadas de mermelada de frutilla. Va a la oficina , toma el subte en la estación Carranza, una oficina con sillas negras, muy modernas, un ventanal abierto totalmente vidriado que da ala calle, con cortina roller, hay una computadora en esas salas. Hay una reunión, se pone a responder correos, es diseñadora ella, después en algún momento tiene otra reunión con varias personas de su equipo, están trabajando en algo de diseño de las toallitas LAdysoft. A la salida del trabajo pasa por el supermercado, compra lácteos, y vegetales se ve la imagen de la heladera de los lácteos vuelve a la casa se saca la ropa del trabajo, agarra agua se pone la ropa de hacer deporte y sale a correr corre unos 40 minutos por un parque se ve un edificio que podría ser un museo o galería, cuando vuelve, se cambia y se va a encontrar con alguien que tiene una cita por Tinder, en un bar en el centro . Ella trabaja en Recoleta, se van a un bar que el bar se llama Mishigene, y habia unas mesas en esa imagen en la vereda, vuelve a la casa, en el relato no decia que habia pasado en la cita no contaban demasiado.
S32H;Federico se despierta 7:30, vive en el barrio de Caballito en la calle Bacacay a 5 cuadras de la estación duerme con unas sábanas a rayas claras, se levanta abre el placard tiene dos opciones una a cuadros azul y blanca y otra opción es una camisa a rayas de colores. Sin embargo cuando sale de la casa sale con una remera negra. Se va al baño a higienizarse se pone gel en el cabello se peina se cepilla los dientes es un baño con artefactos blancos y paredes blancas hay toallas rojas hay una plantita hay como una ventana como un techo inclinado, después va a la cocina la cocina es pequeña hay una heladera plateada hay una pava eléctrica, se prepara unas tostadas con queso blanco y dulce de leche. Alrededor de las 8 agarra su bolso y sale del edificio, es un edificio que se ve blanco, y él está con la mochila en su hombro izquierdo. camina hasta la estación caballito que está a 5 cuadras de la casa va hasta el final del andén , y va a la oficina, que queda en la calle Saavedra, en la oficina se prepara un café se ve la imagen de su computadora prende la computadora responde unos llamados, a la salida va a su casa y limpia el patio, se lo ve limpiando las ventanas del patio, después decide jugar a la PS4 que la noche anterior se había bajado unos juegos uno de carrera y quería probarlos,. no lo entretienen asi que se prepara un té verde frente a la ventana para tomar un poco de fresco. Se lo ve sentado leyendo frente a la ventana por la que entra luz natural.
S32H;Federico vive en calle Bacacay en estación a 5 cuadras, toma el tren para ir a trabaajr, se toma el tren Sarmiento, viaja hasta once, trabaja en Once, tiene una oficina. No me acuerdo nada más una cocina chiquita, kitchenete.
S35H;hablaba de esta chica vivía en el cuarto piso de Palermo, se levantaba 7 30 de la mañana , desayuno salió a la estación de subte se dirigió a su trabajo en recoleta, se preparó un café, después al mediodía respondió unos mails, tuvo una reunión con sus compañeros por unos productos nuevos de toallitas Ladysoft, pidió comida en el delivery almorzó cuando terminó la jornada laboral pidió lácteos, verduras , pagó en efectivo, después regresó a su casa había una sillita de bebe me llamo la atencion se saco la ropa del trabajo se puso ropa deportiva se baño volvió a su casa y se preparó para una cita que tenía en un bar que arregló por tinder. Entró al bar y se sentó en la barra a esperar a la cita. Despues volvio a la casa se acostó reviso las redes sociales, y después de eso se durmió.
S35H;recuerdo mostraban la habitación de la chica se levanto 7 30 desayuno se fue a la estación del subte, se dirigió a su trabajo en Recoleta llegó abrió la computadora leyó unos mails almorzó después tuvo una reunión sobre unas toallitas femeninas no me acuerdo la marca.”nosotras” me parece, terminó su dia laboral fue al supermercado, compro lácteos, verduras, llegó a su casa se puso su ropa deportiva y salió a correr. Se bañó porque tenía una cita en tinder se fue al bar donde realizó la cita volvió a su casa y se acostó a dormir.
S35H;el chico se llama Federico se levanta 7 30 de la mañana en la imagen el está acostado en la cama, vive en el barrio de Caballito, en la calle Bacacay, se levanta, se va al baño, antes de ir a l baño abre el armario y se quiere poner una camisa azul a cuadros oa rayas de colores. En la imagen se ve mucha ropa, pero esas camisas no estaban colgadas, después se dirige para el baño, se lava los dientes, se dirige a la cocina, se prepara el mate se hace dos tostadas,con queso crema y con dulce de leche. Se dirige a la estación del subte, de la estación caballito para ir a su trabajo . Se dirige al final del andén del subte, llega a su trabajo, hay una imagen de una computadora, un celular, lee los mails se prepara un café y se saluda con sus compañeros. Después se va de vuelta a a tomar el subte para volver a su casa. se ve la imagen limpiando los vidrios Se pone a jugar a los jueguitos, se aburre y decide dejar los juegos se prepara un te verde.
S35H;El chico se llamaba Federico se levantó 7 30 se preparó el mate fue a la cocina, se preparó un mate con tostadas con queso crema y dulce de leche. Fue al cuarto, estaba indeciso entre ponerse una camisa a cuadros o una camisa a rayas azul. Se dirigió hasta la estación del subte, el vivía en el barrio de Caballito y el subte quedaba en estacion caballito. llego al trabajo reviso los mails, salió del trabajo volvió a tomar el subte se preparó un té verde y después jugó a los jueguitos, que lo aburrieron y por eso se hizo el té. no me acuerdo nada más.
S40H;Contaba la historia de un chico, era como un dia de un chico arrancaba con el momento que él se levantaba, no recuerdo la hora yo pensaba que decia algo asi como a las 9, pero despues termina de desayunar a las 8, asique me imagino que se habrá despertado como a las 7. Una vez que se levanta creo que vive en la calle Bacacay de Caballito, o Boedo. Porque toma el tren desde Caballito pero bueno. Este chico una vez que se levanta tiene que tomar la decisión sobre si quería una camisa a cuadros oscura creo o una de colores a rayas. Elige la de colores a rayas la segunda. Va al baño a asearse, ponerse gel, lavarse la cara e higienizarse los dientes. Una vez hecho esto baja y desayuna. Se prepara dos tostadas, creo que con queso crema y dulce de leche. No me acuerdo si se había hecho un café o que y aprox a las 8 termina de desayunar y se dirige hacia la estación de tren caballito que tarda como unos 15 min en llegar el tren. Se toma el tren creo que baja en no sé qué estación pero su trabajo queda en la calle Saavedra en once y se dirige a su trabajo y una vez que ingresa saluda todos se hace un café, prende la computadora, despues que saluda todos se pone a recibir llamadas a atender llamadas. Una vez que termina su jornada laboral se toma el subte en vez del tren para volver a su casa, apenas llega a su casa decide ponerse a limpiar el jardín, se ve una persona pasando el limpia vidrios sobre unos vidrios. aunque el video parece como un balcón. Y al rato se aburre de limpiar y se pone a jugar juegos de play la noche anterior se había bajado dos juegos, y después de un rato se aburre de eso, se prepara un té se pone junto a una ventana y se pone a leer un libro.
S40H;Contaba un dia en la vida de una persona que cuando se levantaba ponia el despertador temprano, creo que era a las 7 y media. Cuando se levantaba tenia que tomar la decision se elegir una camisa a cuadros o una rayada con colores, creo que elegia la rayada.Despues se iba al baño se aseaba se higienizaba un poco se lavaba la cara. Creo que no se bañaba Despues se iba a desayunar, desayunaba dos tostadas con ddl y queso y parecia un cafe y despues se iba al trabajo tomando el tren , que lo tomaba en la est de caballito, tenia q ir hacia once, tardaba como 15 min en llegar el tren, se bajaba en once y se iba a su trabajo en la calle saavedra Luego de eso, bueno relataba que era lo q hacia cuando ingresaba a su trabajo, saludaba un poco prendia la compu y se ponia a atender llamadas Cuando terminaba su dia de trabajo volvia a su casa en subte, y una vez que llegaba a su casa se ponia a limpiar el jardin, en el jardin el video mostraba como q estaba limpiando un balcon con un limpia vidrios, y despues en un momento se cansaba y se ponia a jugar a la play. Se aburre, y aprovecha que tenia tiempo para ponerse a leer y en el video se mostraba q se preparaba un te que estaba en una mesa un poco alta leyendo un poco y despues creo que se iba a la cama De las imagenes habia unas de su cama, del baño, de la estacion de tren, habia mas imagenes de computadoras
S40H;La historia de una chica paula que tenia una buena noche de sueño, en un departamento de la calle charcas en el barrio de palermo Cuando sale del cuarto, toma un cafe con leche y unas tostadas con mermelada de frutilla y se dirige a la est de subte a la estación de subte para tomar el transporte que la acerque a su trabajo en retiro una vez que ingresa a su trabajo recuerda que tiene unos algo relacionado con unos proveedores y cuando ella estaba en la oficina recordaba que tenia que hacer unas cosas con proveedores, luego tuvo una reunion en la que almorzó con unos compañeros no me acuerdo de que era. Luego de la primer jornada laboral se dirige al supermercado, compra lacteos y no se que mas Luego de eso ella se dirige a un bar creo que habia ido primero vuelto a su casa, agarra su botella de agua para hacer ejercicio que iba a correr unos 40 min siempre hacia el mismo recorrido, y luego se preparo para una cita que tenia arreglada en la calle tacuari cuando ella volvio se puso a leer un libro el psicoanalista revisar sus redes sociales y a los 30 min concilio el sueño.
S40H;Recuerdo que era una historia de una el raconto del dia de una chica que iba a trabajar, y comentaba arrancaba el dia con una larga noche de sueño y se desperto preparo un desayuno dos tostadas, y fue al trabajo no me acuerdo como se iba al trabajo. Puede ser que se fuera en subte o algo, y lo otro que me acuerdo fue que cuando volvia a la casa se ponia a leer se preparaba un te o algo asi, pero no me acuerdo mas que eso.
S41H;En el video hablaba de Federico que se levanta a las 7 y media d ela mañana todos los dias, va al baño a higienizarse, se pone gel en el cabello, se lava la cara y los dientes y despues se va a preparar el desayuno un café con leche con dos tostadas, y masomenos a las sale de su casa y camina 5 cuadras a la est de caballito. Vive en la calle Bacacay en caballito, cuando sale de la casa camina 5 cuadras para ir a la estación y camina hacia el fondo del andén y espera 15min a que llegue el tren. El trabaja en once en la calle saavedra, y cuando llega a la oficina se prepara una taza de café y se sienta prende la computadora y empieza a atender llamados telefónicos , Cuando termina su jornada laboral se vuelve en subte a su casa y se pone a limpiar el patio despues se va a jugar a la play para distenderse y recuerda que se habia bajado dos juegos la noche anterior uno de carreras y otro de aventuras, y jugando se aburre asique decide irse a se prepara un te verde y se pone a leer frente a la ventana para tomar un poco de aire
S41H;Lo que me acuerdo que me olvide de decirte cuando te made el audio, es que tenia que elegir entre dos camisas que tenia en el placard, que era una de colores cuadrados y otra rayada. SE llamaba federico y vivia en la calle bacacay en caballito, y se levantaba todos los dias entre las 8 y las 8 y media, elegia las camisas que te habia mencionado, tenia esas dos para elegir, después iba al baño a lavarse la cara y los dientes, despues iba a la cocina y se hacia un cafe con leche y despues ya salia y caminaba 5 cuadras para llegar a la estacion de tren caballito para ir a su trabajo que quedaba en once, creo que la calle era saavedra, despues una vez que llegaba se preparaba un cafe y se sentaba a trabajar. DEspues por la tarde cuando salia se tomaba creo que un colectivo para volver a su casa y cuando llegaba se sentaba a leer un libro y se hacia un te verde.
S41H;Juana se levanta todos los dias en su hab vive en un 4 piso en palermo,se prepara las cosas para ir a trabajar. Desayuna un cafe con leche, con dos tostadas con manteca y dulce de frutillas, y se prepara y va al sbte a la est carranza de la linea D para ir a su trabajo en recoleta Cuando llega a las 8 y media se hace un cafe y se sienta a responder mails que tenia atrasados. DEspues antrs del mediodia tinee una reunion porque estan presentando un nuevo producto que son unas toallitas femeninas y tiene que hacer la presentacion Al mediodia hace un pedido de delivery para almorzar durante su tiempo libre una vez que finaliza la jornada va al super y cmpra lacteos, verdura y algunas cosas que necesitaba Paga en efectivo, y se va para la casa, cuando llega guarda las cosas que compro y se cambia se pone ropa comoda musica alegre y sale a correr durante 40 min x el barrio. Cuando vuelve a la casa se cambia y se prepara para tener una cita con alguien que conocio por tinder en un bar en el centro en la calle tacuari pasada la media noche vuelve a su casa se acuesta se pone a leer un libro el psicoanalista, chequea las redes en su celular y pasada media hora concilia el sueño.
S41H;Esta era una chica que se levanta a las 7 y media de la mañana, no recuerdo donde vive creo que era palermo y se prepara el desayuno un cafe con leche y dos tostadas de queso y mermelada de frutilla Sale a su trabajo camina unas cuadras y se toma el tren en la estacion palermo y se va a trabajar a recoleta cuando llega se prepara una taza de cafe y se sienta a leer unos mails antes de reunirse con su jefe q le van a proponer hacer proyecto para el lanzamiento de un nuevo producto y ahi es a donde van a tirar ideas Después una vez que finalzia la reunion se pide delivery de comida para comer en sun momento libre. almuerza y sigue trabajando Finaliza la jornada vuelve a su casa, se pone ropa comoda y sale a correr- cuando vuelve se empieza a preparar para salir para encontrarse con una cita con una persona que habia conocido por tinder en un bar en el centro que no recuerdo como se llama. Cuando vuelve a las 12 y media de la noche se queda acostada leyendo el libro el psicoanalista, se queda leyendo media hora, despues mira un poco las redes sociales en el cel hasta que se queda dormida
S42H;Se trata de un chico que se llama Federico que se despierta a las 7 y media para arrancar el dia, decide que se va a poner para salir a trabajar y elige una camisa. Era la segunda opción pero no me acuerdo cual era la primera .Luego se lava la cara los dientes y se pone gel en el pelo, luego se dirige a la cocina y desayuna dos tostadas con dulce de leche Después se retira de su dpto que estaba ubicado en la calle bacacay en el barrio de caballito y camina hacia la est de trenes que estaba ubicada a dos cuadras de su vivienda. Espera y se dirige al fondo del anden para tomar el tren se sube al tren se va hasta el trabajo que esta ubicado en la calle saavedra en el barrio de once. Despues cuando termina su jornada saluda a sus compañeros y vuelve a su domicilio. Elige en su domicilio limpiar el patio, cuando termina decide jugar un videojuego pero como le resulta aburrido deja de hacerlo y se pone a leer un libro y se toma una taza de te verde.
S42H;Era un chico Federico que se levantaba 7 y media todas las mañanas, que se no me acuerdo si elegia la ropa y despues iba al baño. Primero iba al ropero veia que se iba a poner, despues iba al baño se lavaba los dientes se ponia gel, despues bajaba, despues iba a la cocina a desayunar, y se iba al trabajo que quedaba el tren quedaba cerca de su casa Creo que era en el barrio de saavedra. Despues se tomaba el tren iba al anden llegaba a once creo que era el trabajo, estaba con sus compañeros despues se iba del trabajo nuevamente en tren Despues llegaba a la casa y decidia limpiar el patio, despues iba a jugar a unos videojuegos que tenia en su casa pero le aburria y se sentaba a leer un libro se preparaba un te verde.
S42H;Un dia en la vida de Juana una chica que se levanta a las 7 y media d ela mañana y desayuna un cafe con leche y dos tostadas con manteca y mermelada de frutilla Vive en el 4 piso de un dpto del barrio de palermo en la calle charcas Se cambia va a tomar el subte en la estacion carranza de la linea D hasta su trabajo enr ecoleta creo q era calle amenábar En su trabajo llama a unos proveedores y arregla algo con el diseñador grafico justo se me corto el audio DEspues pide comida por delivery y luego de almorzar tiene una reunion con su equipo de trabajo para le lanzamiento de una marca de toallitas femeninas creo que dijo lady soft. Despues del trabajo pasa x el super, cmpra algunos lacteos creo que carnes y frutas , va hasta su casa guarda los prod se cambia y elige algunos temas alegres para irse a hacer ejercicio Despues vuelve a su casa, se cambia y se baña para ir a una cita con alguien que conocio en tinder. Va hasta el bar se sienta en la barra para esperar la cita y cerca de la medianoche vuelve a su casa, revisa sus redes sociales, lee un libro y se duerme.
S42H;Se trataba de una chica juana q se despertaba 7 y media, desayunaba dos tostadas con mermelada y … despues se iba a trabajar, iba en subte se subia en est carranza en el trabajo ella habia tenido primero una llamada con unos proveedores creo que era y despues al mediodia pidio delivery almorzo y luego se reunio con sus compañeros de trabajo para ver algo del lanzamiento de marca de las toallitas lady soft Se iba a la casa, se cambiaba se iba a correr, despues volvia a la casa se bañaba, tenia una cita en tinder esperaba al chico en la barra, tiene la cita, despues se vuelve a su casa a eso de la media noche y se pone a leer digamos para irse a dormir, lee un libro y ya se duerme.
S47NH;Un día de Federico. Federico vive en caballito. En la calle Boyacai o algo asi. Federico se levanta 7.30 am. Se dirige al baño, blanco, con ventanas, y con toallas Rojas. Velas. Jabón líquido. Y allí se lava la cara y dientes, se pone gel . Se dirige a la cocina (pequeña, heladera gris, muebles blancos, una sola bacha) se prepara el desayuno, tostadas con dulce. Sale de su casa con una mochila negra. Luego se dirige a la estación de tren caballito, va a hacia el fondo del andén y a los 15 m llega el tren. La estación queda frente a un espacio verde, con árboles. Llega a su trabajo a Saavedra. Luego de regreso en su casa juega a la play Station. A juegos que se descargó (uno de ellos carreras y otro aventuras). Se aburre. Decide leer un libro.
S47NH;Era la vida de Federico, era una persona joven de pelo castaño, describía todo el dia desde que se levantaba a la mañana. Se levantaba, iba a desayunar tostadas con dulce en su cocina, después iba al baño, recuerdo de baño que era muy blanco con 3 toallas rojas y un jabón para manos en el vanitory, tenia un espejo y una ventana que entraba mucha luz en el baño Creo que se cepillaba los dientes y se ponia gel en el pelo, despues se dirigia al trabajo, en esa imagen mostraba una calle con empedrado habia y un estacionamiento un arnol y auto negro en a la derecha creo . Iba a la estacion de tren que trabajaba en saavedra creo, en la estacion de tren se dirigia hacia el fondo de la estacion y esperaba 15 min el tren, y del trabajo no me acuerdo que hacia, ah y despues cuando salia del trabajo mostraba el hall de la entrada de su edificio, tenia una mochila de color negro Salia del trabajo a la tarde , llegaba a su casa y jugaba a la play a dos juegos uno de aventuras y el otro creo que carreras de auto. Se aburría entonces leía un libro. En un lugar en un escritorio medio oscuro con libros y una ventana muy chiquitita que entraba muy poca luz y despues se iba a dormir.
S47NH;Juana se levanta a las 7 y media de la mañana, mostraba su habitacion con una cama con dos tazas y ds ventanas las almohadas, se levanta va a desayunar, desayuna dos tostadas con mermelada de frutilla, luego va a trabajar, va a la est de tren, trabaja en talcahuano, no me acuerdo, va a la est de tren de color amarillo, llega a su lugar de trabajo, es diseñadora grafica o esta esperando un trabajo de diseño grafico en su oficina de mesa de vidrio, todo brilla muchos cuadros, tiene una reunion con 5 compañeros de trabajo, entre ellos una chica de color y dos varones para debatir acerca de un lanzamiento de una marca de toallitas femeninas Despues sale del trabajo y va a comprar al super verduras y ni me acuerdo que otra cosa paga en efectivo Regresa a su casa, se pone la ropa deportiva. Bueno me llama la atención que en su casa hay una silla de bebe , pense q era soltera. Se pone la ropa deportiva, zapatillas, rojas, va a hacer ejercicio escuchando musica, sale a correr en la calle de siempre, vuelve a su casa, se va a una cita que tenia a través de tinder con una persona que espera en la barra, la imagen es de afuera de la cafetería y luego vuelve a su casa alrededor de las 12 de la noche, se acuesta a dormir,  tarda media hora en dormirse
S47NH;Era el dia de una chica que no me acuerdo el nomrbe se levantaba 7y media de la mañana, desayunaba dos tostadas con mermelada,se iba a trabajar, trabajaba en capital no me acuerdo en que ciudad, tomaba el tren de color amarillo en la estacion boyacay creo En el trabajo tenia una reunion on 6 compañeros, entre ellos una chica de color para ver el desarrollo de un producto de toallitas femeninas o un producto femenino, un lanzamiento Salia del trabajo, iba a su casa, se cambiaba la ropa se ponia ropa deportiva y salia a hacer act fisica Volvia a su casa y se preparaba para ir a una cita con una persona que conocio a traves de una app de celular Iban a un bar, se encontraban dentro del bar en la barra.ahi me acuerdo la imagen del bar que estaban las mesas en la vereda
S43H;Relata el dia de Federico que vive en la calle bacacay, se levanta y tiene una incertidumbre para ver que se va a poner, tiene q decidir entre una camisa lisa y una cuadros, creo que elige la de cuadros. Despues va al baño para higienizarse y ponerse gel en el cabello. cuando sale del baño se dirige hacia la cocina y se prepara dos tostadas con queso y dulce de leche. Alrededor de las 8 sale de la casa con una remera negra y se dirige a la estación caballito que queda a cinco cuadras, Va al final del anden y a los 15 min llega el tren. Se dirige a su trabajo que queda sobre la calle saavedra,llega saluda a sus compañeros se prepara un café y empieza a contestar llamados. por la tarde cuando termina su jornada laboral llega a su casa y creo que se dedica a arreglar el jardin y se toma un descanso y juega a la play 4, dos juegos que se descargó uno de aventuras y otro de carreras. Se aburre y se va a preparar un te verde y tomar sol.
